Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol
1.0,7.2,2.3000000000000003,3.3000000000000003,12.7,4.9,5.0,1.83,9.987,3.41,4.0,9.8
1.0,8.6,2.6500000000000004,3.5999999999999996,1.2,3.4000000000000004,1.5,0.8,9.913,2.95,3.5999999999999996,11.4
1.0,6.7,3.0,2.9,2.8,2.5,3.7,1.07,9.9159,3.31,6.3,11.3
1.0,7.3,2.2,4.9,9.9,3.1,4.8,1.61,9.937000000000001,3.01,2.8000000000000003,11.2
1.0,6.3,2.7,1.7999999999999998,7.7,4.8,4.5,1.86,9.962,3.23,4.699999999999999,9.0
1.0,8.7,3.0,5.8999999999999995,1.7,4.6,1.0,0.7,9.9373,3.06,5.6000000000000005,10.8
1.0,6.3,4.0,2.4,5.1,3.5999999999999996,4.3,1.31,9.9186,3.24,4.4,11.3
1.0,5.9,1.9,2.1,1.7,4.5,5.7,1.35,9.9341,3.32,4.4,9.5
1.0,8.2,3.4000000000000004,4.9,8.0,4.6,5.5,2.23,9.96,3.08,5.2,10.7
1.0,6.4,1.5,2.9,1.8,4.3999999999999995,2.1,1.15,9.916599999999999,3.1,3.8,10.2
1.0,7.6,2.7,3.0,9.2,1.7999999999999998,2.3,0.96,9.938,3.08,2.9,11.0
1.0,6.4,2.4,2.9,1.0,3.8,1.8,1.22,9.906,3.3,4.2,11.5
1.0,6.5,2.2,4.5,8.0,5.3,5.2,1.96,9.959,3.23,4.8,9.1
1.0,5.9,3.2,2.8000000000000003,4.7,3.9,3.4,0.94,9.8964,3.22,5.699999999999999,13.1
1.0,7.1,2.2,7.4,2.7,4.3999999999999995,4.2,1.44,9.91,3.31,4.1,12.2
1.0,7.2,2.7,2.7,2.4,4.8,3.0,1.49,9.936,3.1,5.1,9.2
1.0,6.9,3.3000000000000003,2.1,1.0,5.3,3.9,1.48,9.927,3.12,4.5,9.4
1.0,7.3,1.9,2.7,13.9,5.7,4.5,1.55,9.9807,2.94,4.1,8.8
1.0,6.1,3.1,3.7,8.4,3.1,7.0,1.7,9.934,3.42,4.0,11.7
1.0,6.5,2.6,2.4,10.8,4.2,4.7,1.3,9.96,3.08,4.0,10.1
1.0,6.6,2.5,3.1,1.5,3.5000000000000004,3.2,1.27,9.921,3.41,4.699999999999999,11.3
1.0,7.2,2.3000000000000003,3.8,14.3,5.79999999999999,5.5,1.94,9.979,3.09,4.4,9.0
1.0,7.3,3.3000000000000003,4.0,6.85,3.8,3.2,1.38,9.92,3.03,3.0,11.9
1.0,6.2,2.5,2.8000000000000003,8.5,3.5000000000000004,2.8,1.08,9.948599999999999,3.4,4.2,10.4
1.0,7.5,2.6,3.1,1.6,3.2,3.6,1.09,9.904399999999999,2.97,4.3,11.9
1.0,7.0,2.8000000000000003,3.3000000000000003,14.6,4.3,4.7,1.68,9.994,3.34,6.7,8.8
1.0,7.6,1.6,4.1,1.9,4.7,2.7,1.51,9.937000000000001,3.2,5.300000000000001,10.1
1.0,6.5,2.3000000000000003,3.5999999999999996,16.3,3.8,4.3,1.33,9.9924,3.26,4.1,8.8
1.0,6.0,4.5,6.5,9.7,8.0,1.1,1.59,9.956,3.04,4.8,9.4
1.0,7.5,3.2,3.7,1.2,4.8,2.2,1.84,9.938,3.09,4.3,9.3
1.0,5.5,1.4000000000000001,2.7,4.6,2.89999999999999,2.2,1.04,9.949,3.34,4.4,9.0
1.0,8.2,2.2,3.5999999999999996,6.8,3.4000000000000004,1.2,0.9,9.943999999999999,3.01,3.8,10.5
1.0,9.2,2.5,3.4000000000000004,1.2,2.6,3.1,0.93,9.916,2.93,3.7,11.3
1.0,6.0,2.0,3.3000000000000003,1.1,3.9,4.5,1.26,9.905100000000001,3.31,4.5,11.6
1.0,6.5,4.3,2.8000000000000003,11.25,3.2,3.1,0.87,9.922,3.02,3.8,12.4
1.0,4.4,4.6000000000000005,1.0,2.8,2.4,3.1,1.11,9.8816,3.48,3.4000000000000004,13.1
1.0,6.4,3.5,2.8000000000000003,12.6,3.9,1.9,1.24,9.9539,3.2,4.3,10.6
1.0,7.4,3.8,3.4000000000000004,8.3,5.2,4.4,1.68,9.9627,3.11,5.2,9.2
1.0,8.8,1.7000000000000002,3.8,1.8,4.0,3.9,1.48,9.942,3.16,6.7,10.2
1.0,6.1,2.8000000000000003,2.5,12.9,5.4,3.4,1.89,9.979,3.25,4.3,9.0
1.0,9.0,2.9,3.4000000000000004,12.1,3.0,3.4,1.77,9.9706,3.13,4.699999999999999,10.6
1.0,6.7,3.7,2.5,2.5,2.79999999999999,2.4,0.84,9.909,3.14,3.5999999999999996,11.7
1.0,7.3,1.7999999999999998,6.5,1.4,4.6,2.8,1.57,9.946,3.33,6.2,9.4
1.0,6.9,1.7999999999999998,3.8,6.5,3.9,2.0,1.1,9.943,3.1,4.2,10.5
1.0,5.3,2.0,3.1,3.6,3.5999999999999996,2.2,0.91,9.9278,3.41,5.0,9.8
1.0,6.6,2.5,3.5999999999999996,8.1,4.5,5.4,1.8,9.958,3.08,4.2,9.2
1.0,8.2,2.0,4.9,3.5,5.7,1.4,1.08,9.928,3.19,3.5,11.5
1.0,8.6,2.2,3.3000000000000003,1.2,3.1,3.8,0.95,9.9239,2.83,3.1,10.3
1.0,6.6,2.2,2.8000000000000003,12.05,5.79999999999999,2.5,1.25,9.9856,3.45,4.5,9.4
1.0,6.5,1.7999999999999998,2.9,1.7,3.5000000000000004,3.9,1.44,9.927,3.49,5.0,10.5
1.0,7.1,2.6,3.4000000000000004,14.4,6.7,3.5,1.89,9.986,3.07,5.300000000000001,9.1
1.0,7.2,2.4,2.7,11.4,3.4000000000000004,4.0,1.74,9.9773,3.2,4.4,9.0
1.0,6.5,2.6,5.0,8.0,5.1,4.6,1.97,9.9536,3.18,4.699999999999999,9.5
1.0,7.2,2.0,2.5,4.5,4.3999999999999995,3.1,1.09,9.949,3.23,3.5999999999999996,9.4
1.0,6.6,3.0,2.4,1.2,3.4000000000000004,1.7,1.21,9.933,3.13,3.5999999999999996,9.2
1.0,6.2,2.3000000000000003,3.5999999999999996,17.2,3.9,3.7,1.3,9.9946,3.23,4.3,8.8
1.0,7.2,2.6,3.0,2.1,3.3000000000000003,5.0,1.58,9.909,3.33,4.3,12.1
1.0,7.1,3.8,2.9,13.6,4.09999999999999,3.0,1.37,9.9461,3.02,9.6,12.1
1.0,6.4,2.9,4.4,3.6,20.0,7.5,1.81,9.942,3.02,4.1,9.1
1.0,7.2,3.1,3.5,7.2,4.6,4.5,1.78,9.955,3.14,5.300000000000001,9.7
1.0,6.9,4.4,4.2,8.5,4.8,1.0,1.47,9.974,3.32,4.6000000000000005,9.5
1.0,7.3,1.7999999999999998,2.9,1.2,4.3999999999999995,1.2,1.43,9.918,3.2,4.8,11.3
1.0,8.2,2.2,3.0,1.8,4.7,4.7,1.85,9.933,3.13,5.0,10.2
1.0,6.0,1.7000000000000002,3.0,7.3,3.9,3.9,1.04,9.9252,2.91,5.699999999999999,11.0
1.0,7.7,3.2,6.1,11.8,4.09999999999999,6.6,1.88,9.9794,3.0,5.4,9.3
1.0,7.2,3.2,3.5999999999999996,2.0,3.3000000000000003,3.7,1.14,9.906,3.1,7.1,12.3
1.0,7.0,1.6,3.2,8.3,4.5,3.8,1.26,9.958,3.21,3.4000000000000004,9.2
1.0,7.3,2.3000000000000003,4.1,14.6,4.8,7.3,2.23,9.9863,3.16,7.1,9.4
1.0,6.9,1.4000000000000001,2.9,9.9,5.59999999999999,3.0,0.91,9.9512,3.19,3.3000000000000003,9.9
1.0,6.5,3.3000000000000003,3.0,3.8,3.5999999999999996,3.4,0.88,9.902800000000001,3.25,6.3,12.5
1.0,6.9,4.3,2.8000000000000003,9.4,5.59999999999999,2.9,1.83,9.9594,3.17,4.3,9.4
1.0,7.1,3.0,4.6000000000000005,1.5,6.6000000000000005,2.9,1.33,9.906,3.12,5.4,12.7
1.0,6.9,4.0,1.7000000000000002,12.9,3.3000000000000003,5.9,1.86,9.9754,3.08,4.9,9.4
1.0,7.9,2.2,2.4,4.6,4.3999999999999995,3.9,1.59,9.927,2.99,2.8000000000000003,11.5
1.0,6.5,2.8000000000000003,2.7,5.2,4.0,4.4,1.79,9.948,3.19,6.8999999999999995,9.4
1.0,6.8,2.1,2.6,11.7,3.8,6.1,1.52,9.9523,3.02,5.6000000000000005,10.5
1.0,6.5,3.7,3.3000000000000003,3.9,2.7,4.0,1.3,9.906,3.28,3.9000000000000004,12.7
1.0,5.7,4.1,2.1,1.9,4.8,3.0,1.12,9.9138,3.29,5.5,11.2
1.0,7.8,3.0,4.0,1.8,2.79999999999999,2.3,1.22,9.914,3.14,3.9000000000000004,10.9
1.0,6.7,5.4,2.8000000000000003,5.4,6.0,2.1,1.05,9.949,3.27,3.7,9.0
1.0,7.0,3.3000000000000003,3.2,1.2,5.3,3.8,1.38,9.906,3.13,2.8000000000000003,11.2
1.0,6.5,0.8,3.3000000000000003,1.9,2.79999999999999,2.3,0.93,9.91,3.34,7.0,12.0
1.0,6.2,3.5999999999999996,2.2,5.25,3.8,4.4,1.45,9.9184,3.22,4.0,11.2
1.0,6.4,2.4,3.2,0.95,4.09999999999999,2.3,1.31,9.9033,3.25,3.5,11.8
1.0,7.1,2.0,3.0,0.9,1.9,0.4,0.28,9.8931,3.2,3.5999999999999996,12.0
1.0,7.0,2.2,3.3000000000000003,2.1,5.2,1.5,0.76,9.93,3.2,4.1,10.6
1.0,5.1,2.6,3.3000000000000003,1.1,2.7,4.6,1.13,9.8946,3.35,4.3,11.4
1.0,9.0,2.7,3.5,4.9,2.79999999999999,2.7,0.95,9.932,3.04,4.0,11.3
1.0,7.4,2.4,4.0,4.3,3.2,0.9,0.95,9.92,3.09,3.9000000000000004,11.1
1.0,6.6,1.7000000000000002,3.0,1.1,3.1,1.3,0.73,9.9095,3.17,5.8,11.0
1.0,6.9,1.9,3.8,1.15,2.3,3.0,1.05,9.9047,3.11,3.8,11.4
1.0,6.1,2.0,3.4000000000000004,9.5,4.09999999999999,3.8,2.01,9.95,3.14,4.4,10.1
1.0,7.4,1.7999999999999998,3.4000000000000004,2.7,3.0,3.0,1.07,9.92,2.97,5.300000000000001,11.0
1.0,7.9,1.7999999999999998,3.5999999999999996,5.9,5.79999999999999,3.1,1.32,9.95,3.25,5.2,10.9
1.0,7.1,3.2,2.4,13.1,5.0,5.2,2.04,9.98,3.1,4.9,8.8
1.0,6.8,2.6,3.2,7.0,4.09999999999999,3.8,1.18,9.939,3.25,5.2,10.8
1.0,6.5,1.7999999999999998,2.6,1.4,4.09999999999999,4.0,1.41,9.940999999999999,3.34,7.199999999999999,9.5
1.0,6.5,3.3000000000000003,3.0,3.8,3.5999999999999996,3.4,0.88,9.902800000000001,3.25,6.3,12.5
1.0,9.9,4.9,2.3000000000000003,2.4,8.7,1.9,1.15,9.948,2.77,4.4,9.4
1.0,6.2,1.6,3.4000000000000004,1.7,3.8,8.5,1.53,9.909,3.33,8.6,12.0
1.0,10.0,9.1,4.2,1.6,5.59999999999999,3.4,1.81,9.968,3.11,4.6000000000000005,10.0
1.0,6.0,2.1,3.0,8.7,3.5999999999999996,4.7,1.27,9.9368,3.18,3.9000000000000004,10.6
1.0,5.8,3.2,2.8000000000000003,4.3,3.2,4.6,1.15,9.8946,3.16,5.699999999999999,13.0
1.0,7.1,3.2,2.4,13.1,5.0,5.2,2.04,9.98,3.1,4.9,8.8
1.0,7.6,2.7,5.2,3.2,4.3,2.8,1.52,9.9129,3.02,5.300000000000001,11.4
1.0,6.1,2.5,2.4,12.1,4.6,5.1,1.72,9.98,3.35,4.5,9.5
1.0,7.6,2.9,2.6,6.5,4.2,3.2,1.6,9.943999999999999,3.14,4.699999999999999,10.7
1.0,5.7,2.3000000000000003,2.8000000000000003,9.65,2.5,2.6,1.21,9.925,3.28,3.8,11.3
1.0,7.0,2.8000000000000003,3.3000000000000003,14.6,4.3,4.7,1.68,9.994,3.34,6.7,8.8
1.0,5.9,3.5,4.699999999999999,2.2,11.0,1.4,1.38,9.932,3.09,5.0,9.1
1.0,7.6,2.0,3.4000000000000004,1.8,4.09999999999999,4.2,1.48,9.933499999999999,3.35,6.6000000000000005,11.1
1.0,5.9,2.4,3.4000000000000004,2.0,3.6999999999999997,4.0,1.08,9.8948,3.19,5.0,12.3
1.0,7.5,3.3000000000000003,2.8000000000000003,4.9,4.2,2.1,1.55,9.9385,3.36,5.699999999999999,10.9
1.0,5.4,2.2,2.9,1.2,4.5,6.9,1.52,9.9178,3.76,6.3,11.0
1.0,7.9,3.4000000000000004,4.4,6.5,2.7,4.7,1.26,9.9124,2.96,3.7,12.5
1.0,5.9,2.4,3.0,2.0,3.3000000000000003,2.8,0.92,9.9225,3.39,6.8999999999999995,10.9
1.0,6.3,1.9,3.3000000000000003,10.1,6.3,6.3,1.33,9.9561,2.86,4.1,9.1
1.0,6.8,1.5,3.3000000000000003,4.7,5.8999999999999995,3.1,1.18,9.956,3.43,3.9000000000000004,9.0
1.0,6.8,5.2,2.6,5.7,3.8,2.7,1.3,9.9,3.11,2.7,13.0
1.0,6.5,4.6000000000000005,4.1,16.8,8.4,5.9,2.22,9.993,3.18,5.8,9.0
1.0,8.2,3.8,4.9,13.6,4.2,5.8,1.66,9.9855,3.1,5.4,9.4
1.0,6.7,2.7,3.3000000000000003,3.6,3.4000000000000004,0.9,0.45,9.9144,3.08,4.0,10.5
1.0,7.0,2.3000000000000003,3.5999999999999996,7.1,2.79999999999999,3.1,1.04,9.922,3.35,4.699999999999999,12.1
1.0,6.9,2.4,4.0,15.4,5.2,8.1,1.98,9.986,3.2,6.8999999999999995,9.4
1.0,7.2,2.6,3.8,1.5,6.1,1.2,1.2,9.9192,3.18,4.6000000000000005,10.4
1.0,6.6,3.3000000000000003,4.0,2.65,4.09999999999999,3.5,0.86,9.8916,3.11,3.9000000000000004,13.3
1.0,6.6,2.0,2.7,10.9,3.8,2.9,1.3,9.9496,3.11,4.4,10.5
1.0,6.2,1.7000000000000002,2.8000000000000003,4.7,3.6999999999999997,3.9,1.33,9.931,3.41,4.6000000000000005,10.8
1.0,7.4,3.4000000000000004,3.0,14.9,3.6999999999999997,7.0,1.69,9.9698,3.25,3.7,10.4
1.0,5.7,1.6,3.2,1.2,3.5999999999999996,0.7,0.89,9.911100000000001,3.26,4.8,11.0
1.0,6.3,2.2,2.7,4.5,3.5999999999999996,8.1,1.57,9.928,3.05,7.6,10.7
1.0,7.8,2.8000000000000003,3.2,9.0,3.5999999999999996,3.4,1.15,9.952,3.17,3.9000000000000004,10.3
1.0,7.2,2.2,4.9,1.0,4.5,3.4,1.4,9.9,3.05,3.4000000000000004,12.7
1.0,7.7,3.0,3.2,1.6,3.6999999999999997,2.3,1.24,9.919,2.93,3.3000000000000003,11.0
1.0,6.7,1.7999999999999998,2.8000000000000003,10.2,3.9,2.9,1.15,9.9469,3.11,4.5,10.9
1.0,6.5,2.9,2.5,10.6,3.9,3.2,1.2,9.962,3.31,3.4000000000000004,10.1
1.0,7.8,2.8000000000000003,3.1,2.1,4.6,2.8,2.08,9.9434,3.23,6.4,9.8
1.0,6.4,2.2,3.4000000000000004,1.4,2.3,5.6,1.15,9.8958,3.18,7.0,11.7
1.0,7.3,2.3000000000000003,3.4000000000000004,9.3,5.2,1.9,0.86,9.9574,3.04,5.6000000000000005,10.0
1.0,7.2,4.0,4.9,1.1,4.8,1.1,1.38,9.929,3.01,4.2,9.3
1.0,6.7,1.5,3.2,7.9,3.4000000000000004,1.7,0.81,9.9512,3.29,3.1,10.0
1.0,6.2,3.5999999999999996,3.2,4.0,3.5999999999999996,4.4,0.92,9.8936,3.2,5.0,13.3
1.0,7.2,1.7000000000000002,3.4000000000000004,6.4,4.2,1.6,1.11,9.9278,2.99,4.0,10.8
1.0,7.1,3.3000000000000003,3.0,3.3,3.4000000000000004,3.0,1.02,9.911999999999999,3.08,3.1,12.3
1.0,6.9,4.4,1.7999999999999998,11.8,5.1,2.6,1.26,9.975000000000001,3.23,4.8,9.1
1.0,6.9,2.9,4.0,19.45,4.3,3.6,1.56,9.996,2.93,4.699999999999999,8.9
1.0,6.6,1.5,3.4000000000000004,1.0,3.6999999999999997,4.5,0.79,9.8949,2.96,5.0,11.7
1.0,8.2,3.8,4.9,13.6,4.2,5.8,1.66,9.9855,3.1,5.4,9.4
1.0,6.9,2.5,3.5,9.2,3.4000000000000004,4.2,1.5,9.947000000000001,3.21,3.5999999999999996,11.5
1.0,6.4,2.6,2.6,1.1,5.2,2.2,1.76,9.9304,3.09,5.4,9.3
1.0,7.3,1.9,6.800000000000001,1.5,5.0,3.1,1.56,9.946,3.32,6.4,9.4
1.0,7.6,2.7,3.2,1.2,4.3,2.3,0.72,9.9236,3.06,6.800000000000001,10.5
1.0,6.2,3.5999999999999996,2.2,5.25,3.8,4.4,1.45,9.9184,3.22,4.0,11.2
1.0,5.3,1.6500000000000001,2.4,1.1,5.1,2.5,1.05,9.925,3.32,4.699999999999999,9.1
1.0,6.6,2.7,2.5,3.1,5.2,4.1,1.88,9.915000000000001,3.24,4.0,11.3
1.0,9.0,2.6,3.4000000000000004,6.7,2.89999999999999,2.1,1.62,9.9497,3.08,5.0,10.6
1.0,6.4,2.8000000000000003,2.9,1.6,5.2,3.4,1.27,9.929,3.48,5.6000000000000005,10.5
1.0,7.2,6.0,2.0,9.9,7.000000000000001,2.1,1.74,9.971,3.03,5.4,9.1
1.0,7.3,1.5,4.0,2.0,5.0,2.4,0.92,9.932,3.14,4.5,10.5
1.0,9.7,2.4,4.5,1.2,3.3000000000000003,1.1,0.59,9.926,2.74,4.699999999999999,10.8
1.0,7.2,1.6,2.6,7.1,5.4,4.1,2.24,9.966000000000001,3.38,5.5,10.1
1.0,7.8,4.0,4.9,7.8,6.0,3.4,1.62,9.966000000000001,3.26,5.8,11.3
1.0,6.2,2.8000000000000003,5.1,7.9,5.59999999999999,4.9,2.06,9.956,3.18,5.2,9.4
1.0,7.0,2.3000000000000003,2.8000000000000003,2.7,5.3,1.6,0.92,9.9372,3.18,5.6000000000000005,9.3
1.0,5.7,2.2,2.2,16.65,4.3999999999999995,3.9,1.1,9.9855,3.24,4.8,9.0
1.0,7.1,2.0,3.5,3.2,3.4000000000000004,2.1,1.07,9.9195,3.11,5.4,11.1
1.0,5.8,3.1,3.1,7.5,5.2,5.5,2.3,9.949,3.19,4.6000000000000005,9.8
1.0,7.9,6.4,4.6000000000000005,10.6,24.4,3.3,2.27,9.983,2.87,7.4,9.1
1.0,6.6,2.9499999999999997,2.4,1.6,3.9,2.9,1.4,9.9304,3.35,6.1,10.4
1.0,7.7,2.8000000000000003,6.3,11.1,3.9,5.8,1.79,9.979,3.08,4.4,8.8
1.0,6.7,2.6,2.6,4.1,7.3,3.6,2.02,9.956,3.3,6.7,9.5
1.0,6.1,4.3,3.5,9.1,5.8999999999999995,8.3,2.49,9.971,3.37,5.0,8.5
1.0,7.5,2.9,6.7,8.1,3.6999999999999997,5.3,1.66,9.966000000000001,2.9,4.1,8.9
1.0,6.2,2.8000000000000003,4.1,5.0,4.3,5.0,1.88,9.931799999999999,3.23,6.4,10.8
1.0,6.5,4.3,2.8000000000000003,12.0,5.59999999999999,2.3,1.74,9.986,3.31,5.5,9.3
1.0,6.7,2.4,3.5999999999999996,8.4,4.2,4.2,1.23,9.9473,3.34,5.2,10.9
1.0,7.4,1.9,3.1,14.5,4.5,3.9,1.93,9.986,3.1,5.0,9.2
1.0,7.9,3.7,3.1,2.85,3.6999999999999997,0.5,0.24,9.911,3.19,3.5999999999999996,11.9
1.0,8.0,1.6,3.5999999999999996,1.5,3.3000000000000003,1.4,1.22,9.940999999999999,3.2,3.9000000000000004,10.3
1.0,7.1,6.4,4.9,1.8,5.0,1.7,1.28,9.946,3.31,5.8,10.6
1.0,7.8,4.45,5.6000000000000005,1.0,4.0,0.8,0.84,9.938,3.25,4.3,10.8
1.0,5.9,2.8000000000000003,3.9000000000000004,1.4,3.1,4.7,1.47,9.8836,3.08,6.4,12.9
1.0,6.7,2.5,3.3000000000000003,2.9,5.7,5.2,1.73,9.934,3.02,4.8,9.5
1.0,5.6,2.05,1.6,12.55,5.1,3.1,1.15,9.9564,3.4,3.8,10.8
1.0,5.4,2.3000000000000003,3.5999999999999996,1.5,3.0,7.4,1.21,9.8976,3.24,9.9,12.1
1.0,6.4,2.5,4.1,8.6,4.2,5.7,1.73,9.965,3.0,4.4,9.1
1.0,7.1,1.7999999999999998,3.9000000000000004,14.5,5.1,4.8,1.56,9.9947,3.35,7.800000000000001,9.1
1.0,6.9,2.6,3.8,10.5,4.3999999999999995,3.3,1.39,9.9517,3.06,5.0,10.3
1.0,7.6,3.5,4.6000000000000005,14.7,4.7,3.3,1.51,9.9709,3.03,5.300000000000001,10.3
1.0,7.5,2.5,3.2,8.2,2.4,5.3,2.09,9.9563,3.12,4.6000000000000005,10.8
1.0,6.2,2.4,2.9,13.3,3.9,4.9,1.3,9.952,3.33,4.6000000000000005,11.0
1.0,7.3,1.9,2.7,13.9,5.7,4.5,1.55,9.9807,2.94,4.1,8.8
1.0,6.7,2.1,3.4000000000000004,1.5,3.5000000000000004,4.5,1.23,9.8949,3.24,3.5999999999999996,12.6
1.0,6.7,2.5,2.3000000000000003,7.2,3.8,6.1,2.2,9.952,3.14,3.5,9.5
1.0,7.6,1.7000000000000002,3.5999999999999996,4.5,4.2,2.6,1.02,9.9427,3.09,4.699999999999999,9.5
1.0,6.7,1.5,3.2,7.9,3.4000000000000004,1.7,0.81,9.9512,3.29,3.1,10.0
1.0,6.8,1.7999999999999998,2.8000000000000003,9.8,3.9,2.9,1.13,9.9406,3.11,4.5,10.9
1.0,6.4,2.7,3.2,4.5,24.0,6.1,1.74,9.948,3.12,4.8,9.4
1.0,8.4,2.8000000000000003,4.0,8.9,4.8,3.3,1.46,9.988,3.4,4.6000000000000005,9.3
1.0,6.4,2.3000000000000003,3.3000000000000003,1.15,4.3999999999999995,1.55,2.175,9.92,3.33,4.4,11.0
1.0,6.4,2.6,2.4,6.4,4.0,2.7,1.24,9.902999999999999,3.22,4.9,12.6
1.0,7.2,2.1,10.0,1.1,15.4,4.6,1.14,9.931,2.95,4.3,9.2
1.0,6.2,2.5,2.1,15.55,3.9,2.8,1.59,9.982,3.48,6.4,9.6
1.0,8.1,3.1,3.5999999999999996,8.2,2.79999999999999,2.9,1.42,9.925,3.01,3.4000000000000004,13.0
1.0,7.0,2.1,3.4000000000000004,8.0,5.7,1.9,1.01,9.953999999999999,2.99,5.8999999999999995,9.4
1.0,6.4,2.9,2.8000000000000003,11.1,6.3,6.6,1.69,9.972999999999999,2.89,5.699999999999999,9.0
1.0,5.9,2.0,2.8000000000000003,12.8,3.8,2.9,1.32,9.9426,3.31,5.699999999999999,11.8
1.0,6.8,2.1,3.5999999999999996,18.1,4.6,3.2,1.33,10.0,3.27,4.8,8.8
1.0,6.4,2.5,7.4,7.8,4.5,5.2,2.09,9.956,3.21,4.2,9.2
1.0,7.6,3.2,3.5,1.6,9.2,2.4,1.38,9.9438,3.19,4.4,9.8
1.0,6.9,4.0,4.2,6.2,6.6000000000000005,4.1,1.76,9.9552,3.12,5.4,9.4
1.0,6.6,2.5,5.1,8.0,4.7,6.1,1.89,9.9604,3.22,4.9,9.2
1.0,6.8,1.5,4.1,12.9,4.3999999999999995,7.95,1.83,9.9742,3.24,7.800000000000001,10.2
1.0,6.4,1.7000000000000002,3.4000000000000004,1.5,9.3,4.3,1.36,9.938,3.25,4.9,9.6
1.0,6.3,3.0,3.4000000000000004,1.6,4.9,1.4,1.32,9.94,3.3,4.9,9.5
1.0,7.5,2.4,3.1,13.1,5.0,2.6,1.8,9.988399999999999,3.05,5.300000000000001,9.1
1.0,6.5,2.1,2.8000000000000003,1.4,4.6,2.6,0.66,9.9199,3.43,4.8,11.1
1.0,6.9,2.3000000000000003,2.4,14.2,5.3,1.9,0.94,9.982,3.17,5.0,9.6
1.0,6.1,3.5999999999999996,5.8,15.0,4.3999999999999995,4.2,1.15,9.978,3.15,5.1,9.0
1.0,6.1,3.2,2.8000000000000003,6.6,2.1,2.9,1.32,9.9188,3.15,3.5999999999999996,11.45
1.0,7.7,3.0,2.6,18.95,5.3,3.6,1.74,9.9976,3.2,5.0,10.4
1.0,6.5,1.7000000000000002,5.4,8.5,8.19999999999999,6.4,1.63,9.959,2.89,3.9000000000000004,8.8
1.0,6.1,3.3000000000000003,3.2,7.8,5.2,5.2,1.83,9.9657,3.39,6.5,9.5
1.0,7.8,3.0,2.9,16.85,5.4,2.3,1.35,9.998000000000001,3.16,3.8,9.0
1.0,6.6,2.0,3.2,1.1,3.9,2.5,0.78,9.926,3.39,5.4,10.2
1.0,7.5,3.1,5.1,14.8,3.9,6.2,2.04,9.982,3.06,6.0,9.5
1.0,6.9,3.8,3.2,8.5,4.3999999999999995,3.6,1.52,9.932,3.38,3.5,12.0
1.0,6.0,2.6,2.9,3.1,4.09999999999999,3.7,1.44,9.8944,3.22,3.9000000000000004,12.8
1.0,6.6,1.3,2.9,13.9,5.59999999999999,3.3,0.95,9.9702,3.17,3.9000000000000004,9.4
1.0,6.8,2.9,5.0,13.3,5.3,4.8,1.94,9.974,3.09,4.5,9.4
1.0,5.7,2.5,2.6,12.5,4.9,5.25,1.06,9.9691,3.08,4.5,9.4
1.0,7.1,2.2,3.3000000000000003,2.8,3.3000000000000003,4.8,1.53,9.899000000000001,3.15,3.8,12.7
1.0,6.2,2.9,3.2,3.6,2.6,3.9,1.38,9.892,3.31,3.7,13.1
1.0,7.0,2.8000000000000003,2.8000000000000003,1.4,3.9,1.2,0.83,9.917300000000001,3.18,6.5,11.1
1.0,6.0,1.6,3.0,6.7,4.3,4.3,1.53,9.951,3.63,4.6000000000000005,10.6
1.0,7.2,2.0,6.1,16.2,4.3,1.4,1.03,9.987,3.06,3.5999999999999996,9.2
1.0,6.8,1.7000000000000002,3.4000000000000004,2.0,4.0,3.8,1.11,9.9,3.24,4.5,12.9
1.0,7.3,2.9,3.7,8.3,4.3999999999999995,4.5,2.27,9.966000000000001,3.12,4.699999999999999,9.0
1.0,6.0,4.95,2.7,5.0,15.7,1.7,1.29,9.939599999999999,3.03,3.5999999999999996,9.3
1.0,7.7,3.4000000000000004,2.8000000000000003,11.0,4.0,3.1,1.17,9.9815,3.27,2.9,9.2
1.0,7.2,6.15,1.0,1.4,6.800000000000001,2.5,1.54,9.9499,3.2,4.8,9.7
1.0,5.2,1.55,3.3000000000000003,1.6,2.79999999999999,1.3,0.59,9.8975,3.3,8.4,11.9
1.0,7.5,2.4,2.9,1.1,4.6,3.4,0.84,9.902,3.04,3.9000000000000004,11.45
1.0,6.7,2.8000000000000003,3.4000000000000004,8.9,4.8,3.2,1.11,9.945500000000001,3.25,5.4,11.0
1.0,7.1,1.7999999999999998,3.9000000000000004,14.5,5.1,4.8,1.56,9.9947,3.35,7.800000000000001,9.1
1.0,7.2,2.3000000000000003,3.9000000000000004,14.2,5.79999999999999,4.9,1.92,9.979,2.98,4.8,9.0
1.0,7.2,3.9000000000000004,5.4,1.4,15.7,3.4,1.32,9.9449,3.11,5.300000000000001,9.0
1.0,6.6,4.35,3.8,9.2,5.79999999999999,6.6,2.43,9.9833,3.23,5.4,9.1
1.0,8.5,2.8000000000000003,3.4000000000000004,13.8,4.09999999999999,3.2,1.61,9.981,3.13,4.0,9.9
1.0,7.0,3.0,4.9,4.7,3.5999999999999996,1.7,1.05,9.916,3.26,6.800000000000001,12.4
1.0,7.4,1.7999999999999998,4.2,2.1,3.5999999999999996,3.3,1.87,9.938,3.4,4.1,10.6
